PUSH  FIND  POP
21913     3589     36461     
21916     3590     36466     
21919     3591     36471     
21922     3591     36475     
21925     3592     36480     
21928     3593     36485     
21931     3593     36490     
21934     3593     36495     
21937     3594     36500     
21939     3594     36505     
21942     3595     36510     
21945     3595     36515     
21948     3595     36520     
21951     3596     36525     
21954     3596     36529     
21957     3596     36534     
21960     3596     36539     
21963     3597     36544     
21966     3598     36549     
21970     3598     36554     
21973     3598     36559     
21976     3599     36564     
21978     3599     36569     
21981     3600     36574     
21984     3600     36578     
21987     3601     36583     
21990     3601     36588     
21993     3601     36593     
21996     3601     36598     
21999     3601     36603     
22002     3602     36608     
22005     3602     36612     
22008     3603     36617     
22011     3603     36622     
22014     3603     36628     
22017     3604     36633     
22020     3605     36638     
22023     3606     36643     
22026     3606     36647     
22029     3607     36652     
22031     3607     36657     
22034     3608     36662     
22036     3608     36667     
22039     3608     36671     
22042     3609     36676     
22045     3609     36680     
22048     3610     36685     
22051     3610     36690     
22054     3611     36695     
22057     3611     36700     
22060     3611     36705     
22063     3612     36710     
22066     3612     36715     
22069     3612     36720     
22072     3613     36725     
22075     3613     36729     
22078     3614     36734     
22081     3615     36739     
22084     3616     36744     
22087     3617     36749     
22090     3617     36754     
22093     3618     36759     
22096     3619     36764     
22099     3620     36769     
22102     3620     36774     
22105     3620     36779     
22108     3621     36784     
22110     3621     36789     
22113     3622     36794     
22116     3623     36799     
22119     3623     36804     
22122     3624     36809     
22125     3624     36814     
22128     3624     36818     
22131     3625     36823     
22134     3626     36828     
22137     3626     36833     
22140     3626     36838     
22143     3626     36843     
22146     3627     36848     
22149     3628     36853     
22152     3628     36858     
22155     3629     36863     
22157     3629     36868     
22160     3629     36873     
22163     3630     36878     
22166     3630     36883     
22169     3630     36888     
22172     3631     36893     
22174     3631     36898     
22177     3632     36903     
22180     3633     36908     
22183     3633     36913     
22186     3634     36918     
22189     3635     36923     
22192     3635     36928     
22195     3635     36933     
22198     3635     36938     
22201     3636     36943     
22204     3636     36948     
22207     3637     36953     
22209     3637     36958     
